,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,TEAM,Final,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,TEAM_opp,Final_opp,home_opp,season,date,won
2739,240.0,240.0,46.0,95.0,0.484,12.0,28.0,0.429,16.0,20.0,0.8,13.0,35.0,48.0,27.0,5.0,8.0,8.0,26.0,120.0,,0.578,0.547,0.295,0.211,29.5,81.4,55.2,58.7,5.3,23.5,7.2,100.0,127.0,115.4,,,11.0,20.0,0.75,3.0,8.0,0.667,11.0,13.0,1.0,5.0,5.0,10.0,5.0,1.0,3.0,3.0,5.0,33.0,18.0,0.778,0.778,1.0,1.0,22.0,26.3,22.3,37.8,3.6,17.0,33.3,30.5,173.0,123.0,OKC,120,1,0,240.0,240.0,31.0,73.0,0.425,14.0,39.0,0.359,33.0,42.0,0.786,8.0,31.0,39.0,21.0,3.0,1.0,12.0,19.0,109.0,,0.596,0.521,0.534,0.575,18.6,70.5,44.8,67.7,3.2,1.5,11.6,100.0,115.4,127.0,,,8.0,18.0,1.0,4.0,10.0,0.6,10.0,12.0,1.0,3.0,13.0,16.0,8.0,2.0,1.0,4.0,5.0,27.0,3.0,1.042,1.0,1.0,1.0,9.4,36.6,22.8,46.7,8.7,6.1,50.0,31.6,245.0,133.0,DAL,109,0,2023,2023-01-08,True
2740,240.0,240.0,42.0,97.0,0.433,9.0,25.0,0.36,11.0,11.0,1.0,14.0,27.0,41.0,18.0,3.0,1.0,9.0,17.0,104.0,,0.511,0.479,0.258,0.113,26.9,69.2,45.1,42.9,3.2,2.1,8.1,100.0,111.1,136.7,,,6.0,17.0,0.75,3.0,5.0,1.0,4.0,4.0,1.0,7.0,6.0,13.0,6.0,1.0,1.0,3.0,5.0,16.0,10.0,0.917,0.917,0.833,0.5,22.4,25.6,23.8,59.5,2.7,4.6,28.6,26.2,157.0,143.0,NYK,104,0,1,240.0,240.0,49.0,90.0,0.544,16.0,43.0,0.372,14.0,23.0,0.609,12.0,38.0,50.0,29.0,6.0,6.0,7.0,15.0,128.0,,0.639,0.633,0.478,0.256,30.8,73.1,54.9,59.2,6.4,8.3,6.5,100.0,136.7,111.1,,,8.0,14.0,1.0,4.0,10.0,0.667,6.0,10.0,1.0,4.0,13.0,16.0,6.0,1.0,1.0,4.0,4.0,20.0,35.0,0.857,1.0,1.0,2.0,37.2,46.2,32.5,37.4,2.6,10.1,22.0,32.4,172.0,121.0,UTA,128,1,2020,2020-01-08,False
2741,240.0,240.0,49.0,90.0,0.544,16.0,43.0,0.372,14.0,23.0,0.609,12.0,38.0,50.0,29.0,6.0,6.0,7.0,15.0,128.0,,0.639,0.633,0.478,0.256,30.8,73.1,54.9,59.2,6.4,8.3,6.5,100.0,136.7,111.1,,,8.0,14.0,1.0,4.0,10.0,0.667,6.0,10.0,1.0,4.0,13.0,16.0,6.0,1.0,1.0,4.0,4.0,20.0,35.0,0.857,1.0,1.0,2.0,37.2,46.2,32.5,37.4,2.6,10.1,22.0,32.4,172.0,121.0,UTA,128,1,0,240.0,240.0,42.0,97.0,0.433,9.0,25.0,0.36,11.0,11.0,1.0,14.0,27.0,41.0,18.0,3.0,1.0,9.0,17.0,104.0,,0.511,0.479,0.258,0.113,26.9,69.2,45.1,42.9,3.2,2.1,8.1,100.0,111.1,136.7,,,6.0,17.0,0.75,3.0,5.0,1.0,4.0,4.0,1.0,7.0,6.0,13.0,6.0,1.0,1.0,3.0,5.0,16.0,10.0,0.917,0.917,0.833,0.5,22.4,25.6,23.8,59.5,2.7,4.6,28.6,26.2,157.0,143.0,NYK,104,0,2020,2020-01-08,True
2742,240.0,240.0,38.0,88.0,0.432,13.0,35.0,0.371,12.0,14.0,0.857,7.0,38.0,45.0,23.0,6.0,11.0,10.0,15.0,101.0,,0.536,0.506,0.398,0.159,14.9,69.1,44.1,60.5,6.2,20.4,9.6,100.0,105.2,103.1,,,10.0,19.0,0.667,5.0,8.0,0.625,6.0,6.0,1.0,5.0,11.0,16.0,9.0,2.0,7.0,4.0,4.0,28.0,11.0,0.833,0.833,0.667,0.545,13.8,26.0,20.4,37.1,4.1,16.9,25.0,26.8,232.0,110.0,POR,101,0,1,240.0,240.0,35.0,96.0,0.365,15.0,42.0,0.357,14.0,19.0,0.737,17.0,40.0,57.0,21.0,5.0,7.0,13.0,21.0,99.0,,0.474,0.443,0.438,0.198,30.9,85.1,55.9,60.0,5.2,13.2,11.1,100.0,103.1,105.2,,,7.0,23.0,0.583,4.0,16.0,0.667,6.0,7.0,1.0,5.0,10.0,11.0,10.0,3.0,3.0,4.0,5.0,24.0,8.0,0.685,0.714,1.0,0.571,17.3,41.1,26.8,48.2,4.2,17.2,33.3,30.2,148.0,110.0,TOR,99,1,2020,2020-01-07,True
2743,240.0,240.0,35.0,96.0,0.365,15.0,42.0,0.357,14.0,19.0,0.737,17.0,40.0,57.0,21.0,5.0,7.0,13.0,21.0,99.0,,0.474,0.443,0.438,0.198,30.9,85.1,55.9,60.0,5.2,13.2,11.1,100.0,103.1,105.2,,,7.0,23.0,0.583,4.0,16.0,0.667,6.0,7.0,1.0,5.0,10.0,11.0,10.0,3.0,3.0,4.0,5.0,24.0,8.0,0.685,0.714,1.0,0.571,17.3,41.1,26.8,48.2,4.2,17.2,33.3,30.2,148.0,110.0,TOR,99,1,0,240.0,240.0,38.0,88.0,0.432,13.0,35.0,0.371,12.0,14.0,0.857,7.0,38.0,45.0,23.0,6.0,11.0,10.0,15.0,101.0,,0.536,0.506,0.398,0.159,14.9,69.1,44.1,60.5,6.2,20.4,9.6,100.0,105.2,103.1,,,10.0,19.0,0.667,5.0,8.0,0.625,6.0,6.0,1.0,5.0,11.0,16.0,9.0,2.0,7.0,4.0,4.0,28.0,11.0,0.833,0.833,0.667,0.545,13.8,26.0,20.4,37.1,4.1,16.9,25.0,26.8,232.0,110.0,POR,101,0,2020,2020-01-07,False
2744,240.0,240.0,42.0,85.0,0.494,5.0,12.0,0.417,15.0,24.0,0.625,10.0,30.0,40.0,21.0,4.0,2.0,8.0,19.0,104.0,,0.544,0.524,0.141,0.282,25.0,76.9,50.6,50.0,4.4,3.8,7.7,100.0,115.5,121.0,,,9.0,22.0,1.0,2.0,6.0,1.0,5.0,10.0,1.0,2.0,8.0,10.0,6.0,1.0,2.0,3.0,4.0,25.0,1.0,1.33,1.5,1.0,2.0,17.4,34.4,21.2,24.5,3.2,9.5,17.0,39.5,248.0,128.0,MIN,104,0,1,240.0,240.0,39.0,81.0,0.481,9.0,29.0,0.31,22.0,26.0,0.846,9.0,30.0,39.0,28.0,3.0,4.0,8.0,18.0,109.0,,0.59,0.537,0.358,0.321,23.1,75.0,49.4,71.8,3.3,5.5,8.0,100.0,121.0,115.5,,,8.0,18.0,0.857,2.0,6.0,0.5,10.0,11.0,1.0,4.0,8.0,11.0,9.0,1.0,2.0,1.0,4.0,23.0,14.0,0.857,0.857,1.0,1.0,25.4,33.5,23.4,38.2,2.7,6.8,18.8,31.1,166.0,120.0,TOR,109,1,2018,2018-01-30,False
2745,240.0,240.0,39.0,81.0,0.481,9.0,29.0,0.31,22.0,26.0,0.846,9.0,30.0,39.0,28.0,3.0,4.0,8.0,18.0,109.0,,0.59,0.537,0.358,0.321,23.1,75.0,49.4,71.8,3.3,5.5,8.0,100.0,121.0,115.5,,,8.0,18.0,0.857,2.0,6.0,0.5,10.0,11.0,1.0,4.0,8.0,11.0,9.0,1.0,2.0,1.0,4.0,23.0,14.0,0.857,0.857,1.0,1.0,25.4,33.5,23.4,38.2,2.7,6.8,18.8,31.1,166.0,120.0,TOR,109,1,0,240.0,240.0,42.0,85.0,0.494,5.0,12.0,0.417,15.0,24.0,0.625,10.0,30.0,40.0,21.0,4.0,2.0,8.0,19.0,104.0,,0.544,0.524,0.141,0.282,25.0,76.9,50.6,50.0,4.4,3.8,7.7,100.0,115.5,121.0,,,9.0,22.0,1.0,2.0,6.0,1.0,5.0,10.0,1.0,2.0,8.0,10.0,6.0,1.0,2.0,3.0,4.0,25.0,1.0,1.33,1.5,1.0,2.0,17.4,34.4,21.2,24.5,3.2,9.5,17.0,39.5,248.0,128.0,MIN,104,0,2018,2018-01-30,True
2746,265.0,265.0,44.0,102.0,0.431,12.0,38.0,0.316,23.0,33.0,0.697,9.0,38.0,47.0,29.0,8.0,7.0,6.0,24.0,123.0,,0.528,0.49,0.373,0.324,16.1,67.9,42.0,65.9,7.2,8.9,4.9,100.0,110.5,117.6,,,12.0,20.0,1.0,5.0,9.0,0.556,8.0,13.0,1.0,5.0,13.0,18.0,11.0,2.0,2.0,2.0,6.0,37.0,8.0,0.846,1.0,1.0,0.75,11.8,29.7,20.5,40.0,5.9,15.8,16.7,31.3,146.0,128.0,MIN,123,0,1,265.0,265.0,46.0,108.0,0.426,12.0,29.0,0.414,27.0,32.0,0.844,18.0,47.0,65.0,32.0,1.0,6.0,12.0,25.0,131.0,,0.537,0.481,0.269,0.296,32.1,83.9,58.0,69.6,0.9,9.4,8.9,100.0,117.6,110.5,,,13.0,22.0,1.0,3.0,5.0,1.0,16.0,17.0,1.0,5.0,10.0,14.0,10.0,1.0,3.0,3.0,6.0,36.0,24.0,1.5,1.5,1.0,1.0,24.4,35.1,25.0,35.0,1.6,7.3,33.3,33.5,300.0,117.0,ATL,131,1,2019,2019-02-27,False
2747,265.0,265.0,46.0,108.0,0.426,12.0,29.0,0.414,27.0,32.0,0.844,18.0,47.0,65.0,32.0,1.0,6.0,12.0,25.0,131.0,,0.537,0.481,0.269,0.296,32.1,83.9,58.0,69.6,0.9,9.4,8.9,100.0,117.6,110.5,,,13.0,22.0,1.0,3.0,5.0,1.0,16.0,17.0,1.0,5.0,10.0,14.0,10.0,1.0,3.0,3.0,6.0,36.0,24.0,1.5,1.5,1.0,1.0,24.4,35.1,25.0,35.0,1.6,7.3,33.3,33.5,300.0,117.0,ATL,131,1,0,265.0,265.0,44.0,102.0,0.431,12.0,38.0,0.316,23.0,33.0,0.697,9.0,38.0,47.0,29.0,8.0,7.0,6.0,24.0,123.0,,0.528,0.49,0.373,0.324,16.1,67.9,42.0,65.9,7.2,8.9,4.9,100.0,110.5,117.6,,,12.0,20.0,1.0,5.0,9.0,0.556,8.0,13.0,1.0,5.0,13.0,18.0,11.0,2.0,2.0,2.0,6.0,37.0,8.0,0.846,1.0,1.0,0.75,11.8,29.7,20.5,40.0,5.9,15.8,16.7,31.3,146.0,128.0,MIN,123,0,2019,2019-02-27,True
2748,240.0,240.0,40.0,82.0,0.488,11.0,29.0,0.379,20.0,28.0,0.714,4.0,32.0,36.0,23.0,8.0,5.0,9.0,18.0,111.0,,0.588,0.555,0.354,0.341,10.5,80.0,46.2,57.5,8.2,10.6,8.7,100.0,114.1,104.8,,,12.0,25.0,1.0,4.0,10.0,1.0,9.0,10.0,1.0,2.0,10.0,12.0,7.0,2.0,2.0,4.0,6.0,37.0,16.0,1.087,1.5,1.0,4.0,9.4,53.3,31.9,88.9,7.3,15.1,34.0,41.6,207.0,114.0,MIN,111,0,1,240.0,240.0,37.0,85.0,0.435,12.0,38.0,0.316,16.0,21.0,0.762,8.0,34.0,42.0,25.0,4.0,7.0,14.0,21.0,102.0,,0.541,0.506,0.447,0.247,20.0,89.5,53.8,67.6,4.1,13.2,12.9,100.0,104.8,114.1,,,9.0,18.0,1.0,5.0,9.0,1.0,5.0,5.0,1.0,4.0,10.0,12.0,8.0,1.0,2.0,4.0,4.0,25.0,12.0,1.5,1.5,1.0,0.8,18.4,44.0,25.7,45.7,3.1,8.8,27.9,41.8,284.0,120.0,NOP,102,1,2023,2023-01-25,True
2749,240.0,240.0,37.0,85.0,0.435,12.0,38.0,0.316,16.0,21.0,0.762,8.0,34.0,42.0,25.0,4.0,7.0,14.0,21.0,102.0,,0.541,0.506,0.447,0.247,20.0,89.5,53.8,67.6,4.1,13.2,12.9,100.0,104.8,114.1,,,9.0,18.0,1.0,5.0,9.0,1.0,5.0,5.0,1.0,4.0,10.0,12.0,8.0,1.0,2.0,4.0,4.0,25.0,12.0,1.5,1.5,1.0,0.8,18.4,44.0,25.7,45.7,3.1,8.8,27.9,41.8,284.0,120.0,NOP,102,1,0,240.0,240.0,40.0,82.0,0.488,11.0,29.0,0.379,20.0,28.0,0.714,4.0,32.0,36.0,23.0,8.0,5.0,9.0,18.0,111.0,,0.588,0.555,0.354,0.341,10.5,80.0,46.2,57.5,8.2,10.6,8.7,100.0,114.1,104.8,,,12.0,25.0,1.0,4.0,10.0,1.0,9.0,10.0,1.0,2.0,10.0,12.0,7.0,2.0,2.0,4.0,6.0,37.0,16.0,1.087,1.5,1.0,4.0,9.4,53.3,31.9,88.9,7.3,15.1,34.0,41.6,207.0,114.0,MIN,111,0,2023,2023-01-25,False
2750,240.0,240.0,30.0,88.0,0.341,7.0,32.0,0.219,15.0,20.0,0.75,5.0,28.0,33.0,13.0,8.0,9.0,6.0,18.0,82.0,,0.424,0.381,0.364,0.227,8.9,59.6,32.0,43.3,8.2,11.7,5.8,100.0,84.2,119.2,,,7.0,18.0,0.625,3.0,6.0,1.0,5.0,5.0,1.0,1.0,6.0,7.0,3.0,3.0,3.0,1.0,3.0,19.0,3.0,0.813,0.813,0.75,1.0,6.7,31.2,14.2,37.4,4.7,13.2,17.0,55.3,159.0,130.0,CLE,82,0,1,240.0,240.0,47.0,101.0,0.465,6.0,24.0,0.25,16.0,19.0,0.842,19.0,51.0,70.0,25.0,2.0,7.0,13.0,18.0,116.0,,0.53,0.495,0.238,0.188,40.4,91.1,68.0,53.2,2.1,12.5,10.6,100.0,119.2,84.2,,,11.0,16.0,1.0,3.0,6.0,0.5,5.0,6.0,1.0,5.0,14.0,17.0,6.0,1.0,1.0,3.0,3.0,28.0,33.0,1.0,1.0,1.0,2.0,77.0,56.9,42.2,29.4,2.2,18.6,37.5,41.5,191.0,91.0,NOP,116,1,2021,2021-03-12,False
2751,240.0,240.0,47.0,101.0,0.465,6.0,24.0,0.25,16.0,19.0,0.842,19.0,51.0,70.0,25.0,2.0,7.0,13.0,18.0,116.0,,0.53,0.495,0.238,0.188,40.4,91.1,68.0,53.2,2.1,12.5,10.6,100.0,119.2,84.2,,,11.0,16.0,1.0,3.0,6.0,0.5,5.0,6.0,1.0,5.0,14.0,17.0,6.0,1.0,1.0,3.0,3.0,28.0,33.0,1.0,1.0,1.0,2.0,77.0,56.9,42.2,29.4,2.2,18.6,37.5,41.5,191.0,91.0,NOP,116,1,0,240.0,240.0,30.0,88.0,0.341,7.0,32.0,0.219,15.0,20.0,0.75,5.0,28.0,33.0,13.0,8.0,9.0,6.0,18.0,82.0,,0.424,0.381,0.364,0.227,8.9,59.6,32.0,43.3,8.2,11.7,5.8,100.0,84.2,119.2,,,7.0,18.0,0.625,3.0,6.0,1.0,5.0,5.0,1.0,1.0,6.0,7.0,3.0,3.0,3.0,1.0,3.0,19.0,3.0,0.813,0.813,0.75,1.0,6.7,31.2,14.2,37.4,4.7,13.2,17.0,55.3,159.0,130.0,CLE,82,0,2021,2021-03-12,True
2752,240.0,240.0,35.0,83.0,0.422,7.0,30.0,0.233,12.0,18.0,0.667,9.0,37.0,46.0,22.0,11.0,2.0,23.0,23.0,89.0,,0.489,0.464,0.361,0.217,19.6,84.1,51.1,62.9,10.8,3.5,20.2,100.0,87.0,100.7,,,8.0,17.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,4.0,9.0,12.0,6.0,3.0,1.0,6.0,5.0,21.0,1.0,0.791,1.0,0.714,1.0,19.5,38.5,25.1,26.4,4.1,3.8,51.0,29.0,115.0,104.0,PHO,89,0,1,240.0,240.0,41.0,87.0,0.471,11.0,30.0,0.367,10.0,18.0,0.556,7.0,37.0,44.0,21.0,15.0,6.0,15.0,16.0,103.0,,0.543,0.534,0.345,0.207,15.9,80.4,48.9,51.2,14.7,11.3,13.6,100.0,100.7,87.0,,,9.0,19.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,2.0,7.0,7.0,7.0,4.0,3.0,3.0,3.0,21.0,21.0,1.0,1.0,0.667,1.0,14.2,72.4,37.0,32.8,14.0,9.5,100.0,33.3,207.0,98.0,SAS,103,1,2018,2018-01-05,False
2753,240.0,240.0,41.0,87.0,0.471,11.0,30.0,0.367,10.0,18.0,0.556,7.0,37.0,44.0,21.0,15.0,6.0,15.0,16.0,103.0,,0.543,0.534,0.345,0.207,15.9,80.4,48.9,51.2,14.7,11.3,13.6,100.0,100.7,87.0,,,9.0,19.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,2.0,7.0,7.0,7.0,4.0,3.0,3.0,3.0,21.0,21.0,1.0,1.0,0.667,1.0,14.2,72.4,37.0,32.8,14.0,9.5,100.0,33.3,207.0,98.0,SAS,103,1,0,240.0,240.0,35.0,83.0,0.422,7.0,30.0,0.233,12.0,18.0,0.667,9.0,37.0,46.0,22.0,11.0,2.0,23.0,23.0,89.0,,0.489,0.464,0.361,0.217,19.6,84.1,51.1,62.9,10.8,3.5,20.2,100.0,87.0,100.7,,,8.0,17.0,1.0,3.0,6.0,1.0,4.0,4.0,1.0,4.0,9.0,12.0,6.0,3.0,1.0,6.0,5.0,21.0,1.0,0.791,1.0,0.714,1.0,19.5,38.5,25.1,26.4,4.1,3.8,51.0,29.0,115.0,104.0,PHO,89,0,2018,2018-01-05,True
2754,240.0,240.0,26.0,86.0,0.302,7.0,32.0,0.219,16.0,27.0,0.593,17.0,30.0,47.0,15.0,7.0,5.0,12.0,18.0,75.0,,0.383,0.343,0.372,0.314,28.3,76.9,47.5,57.7,7.6,8.9,10.9,100.0,81.8,106.9,,,4.0,16.0,1.0,3.0,8.0,1.0,7.0,12.0,1.0,6.0,5.0,11.0,5.0,2.0,2.0,4.0,5.0,18.0,3.0,1.25,1.25,0.571,2.0,27.1,34.8,30.1,100.0,4.7,18.9,50.0,29.1,246.0,115.0,WAS,75,0,1,240.0,240.0,38.0,87.0,0.437,10.0,31.0,0.323,12.0,17.0,0.706,9.0,43.0,52.0,20.0,9.0,9.0,11.0,21.0,98.0,,0.519,0.494,0.356,0.195,23.1,71.7,52.5,52.6,9.8,16.7,10.4,100.0,106.9,81.8,,,9.0,17.0,1.0,4.0,8.0,0.5,3.0,4.0,1.0,4.0,9.0,10.0,6.0,2.0,3.0,3.0,4.0,20.0,23.0,1.0,1.0,0.667,1.333,51.3,32.2,20.2,34.9,5.7,11.5,50.0,29.6,200.0,98.0,DAL,98,1,2018,2018-01-22,False
2755,240.0,240.0,38.0,87.0,0.437,10.0,31.0,0.323,12.0,17.0,0.706,9.0,43.0,52.0,20.0,9.0,9.0,11.0,21.0,98.0,,0.519,0.494,0.356,0.195,23.1,71.7,52.5,52.6,9.8,16.7,10.4,100.0,106.9,81.8,,,9.0,17.0,1.0,4.0,8.0,0.5,3.0,4.0,1.0,4.0,9.0,10.0,6.0,2.0,3.0,3.0,4.0,20.0,23.0,1.0,1.0,0.667,1.333,51.3,32.2,20.2,34.9,5.7,11.5,50.0,29.6,200.0,98.0,DAL,98,1,0,240.0,240.0,26.0,86.0,0.302,7.0,32.0,0.219,16.0,27.0,0.593,17.0,30.0,47.0,15.0,7.0,5.0,12.0,18.0,75.0,,0.383,0.343,0.372,0.314,28.3,76.9,47.5,57.7,7.6,8.9,10.9,100.0,81.8,106.9,,,4.0,16.0,1.0,3.0,8.0,1.0,7.0,12.0,1.0,6.0,5.0,11.0,5.0,2.0,2.0,4.0,5.0,18.0,3.0,1.25,1.25,0.571,2.0,27.1,34.8,30.1,100.0,4.7,18.9,50.0,29.1,246.0,115.0,WAS,75,0,2018,2018-01-22,True
2756,240.0,240.0,39.0,80.0,0.488,11.0,33.0,0.333,10.0,13.0,0.769,7.0,27.0,34.0,27.0,8.0,5.0,12.0,20.0,99.0,,0.577,0.556,0.413,0.163,19.4,65.9,44.2,69.2,9.0,8.5,12.3,100.0,110.9,109.8,,,11.0,21.0,0.733,3.0,8.0,1.0,4.0,4.0,1.0,3.0,9.0,11.0,10.0,3.0,2.0,3.0,4.0,25.0,11.0,0.787,0.8,0.7,1.333,16.5,29.2,19.0,54.6,4.0,4.8,29.6,28.1,143.0,118.0,DEN,99,0,1,240.0,240.0,38.0,85.0,0.447,5.0,26.0,0.192,17.0,20.0,0.85,14.0,29.0,43.0,18.0,5.0,3.0,14.0,14.0,98.0,,0.522,0.476,0.306,0.235,34.1,80.6,55.8,47.4,5.6,6.4,13.0,100.0,109.8,110.9,,,9.0,22.0,0.714,3.0,8.0,1.0,4.0,5.0,1.0,5.0,6.0,9.0,4.0,3.0,1.0,6.0,4.0,20.0,13.0,0.761,0.714,1.0,1.333,24.8,44.4,31.1,46.6,6.8,5.7,33.3,35.8,156.0,118.0,NOP,98,1,2023,2023-01-24,True
2757,240.0,240.0,38.0,85.0,0.447,5.0,26.0,0.192,17.0,20.0,0.85,14.0,29.0,43.0,18.0,5.0,3.0,14.0,14.0,98.0,,0.522,0.476,0.306,0.235,34.1,80.6,55.8,47.4,5.6,6.4,13.0,100.0,109.8,110.9,,,9.0,22.0,0.714,3.0,8.0,1.0,4.0,5.0,1.0,5.0,6.0,9.0,4.0,3.0,1.0,6.0,4.0,20.0,13.0,0.761,0.714,1.0,1.333,24.8,44.4,31.1,46.6,6.8,5.7,33.3,35.8,156.0,118.0,NOP,98,1,0,240.0,240.0,39.0,80.0,0.488,11.0,33.0,0.333,10.0,13.0,0.769,7.0,27.0,34.0,27.0,8.0,5.0,12.0,20.0,99.0,,0.577,0.556,0.413,0.163,19.4,65.9,44.2,69.2,9.0,8.5,12.3,100.0,110.9,109.8,,,11.0,21.0,0.733,3.0,8.0,1.0,4.0,4.0,1.0,3.0,9.0,11.0,10.0,3.0,2.0,3.0,4.0,25.0,11.0,0.787,0.8,0.7,1.333,16.5,29.2,19.0,54.6,4.0,4.8,29.6,28.1,143.0,118.0,DEN,99,0,2023,2023-01-24,False
2758,240.0,240.0,32.0,89.0,0.36,13.0,40.0,0.325,18.0,20.0,0.9,12.0,30.0,42.0,19.0,9.0,6.0,17.0,20.0,95.0,,0.486,0.433,0.449,0.225,24.0,76.9,47.2,59.4,9.1,11.8,14.8,100.0,95.5,120.7,,,6.0,19.0,1.0,4.0,8.0,1.0,12.0,12.0,1.0,4.0,6.0,8.0,5.0,3.0,3.0,4.0,4.0,22.0,1.0,1.5,1.5,1.0,0.632,11.8,34.3,15.1,30.1,4.5,8.3,100.0,29.4,300.0,128.0,OKC,95,0,1,240.0,240.0,43.0,83.0,0.518,13.0,32.0,0.406,21.0,26.0,0.808,9.0,38.0,47.0,29.0,11.0,8.0,16.0,15.0,120.0,,0.635,0.596,0.386,0.313,23.1,76.0,52.8,67.4,11.1,16.3,14.5,100.0,120.7,95.5,,,11.0,19.0,1.0,3.0,8.0,1.0,9.0,14.0,1.0,4.0,9.0,11.0,6.0,3.0,3.0,3.0,5.0,28.0,25.0,1.215,1.25,0.7,1.273,15.1,49.4,27.8,28.7,12.4,10.1,100.0,32.2,250.0,110.0,MIN,120,1,2023,2023-04-14,False
2759,240.0,240.0,43.0,83.0,0.518,13.0,32.0,0.406,21.0,26.0,0.808,9.0,38.0,47.0,29.0,11.0,8.0,16.0,15.0,120.0,,0.635,0.596,0.386,0.313,23.1,76.0,52.8,67.4,11.1,16.3,14.5,100.0,120.7,95.5,,,11.0,19.0,1.0,3.0,8.0,1.0,9.0,14.0,1.0,4.0,9.0,11.0,6.0,3.0,3.0,3.0,5.0,28.0,25.0,1.215,1.25,0.7,1.273,15.1,49.4,27.8,28.7,12.4,10.1,100.0,32.2,250.0,110.0,MIN,120,1,0,240.0,240.0,32.0,89.0,0.36,13.0,40.0,0.325,18.0,20.0,0.9,12.0,30.0,42.0,19.0,9.0,6.0,17.0,20.0,95.0,,0.486,0.433,0.449,0.225,24.0,76.9,47.2,59.4,9.1,11.8,14.8,100.0,95.5,120.7,,,6.0,19.0,1.0,4.0,8.0,1.0,12.0,12.0,1.0,4.0,6.0,8.0,5.0,3.0,3.0,4.0,4.0,22.0,1.0,1.5,1.5,1.0,0.632,11.8,34.3,15.1,30.1,4.5,8.3,100.0,29.4,300.0,128.0,OKC,95,0,2023,2023-04-14,True
2760,240.0,240.0,40.0,90.0,0.444,15.0,47.0,0.319,17.0,21.0,0.81,10.0,30.0,40.0,23.0,10.0,1.0,18.0,23.0,112.0,,0.564,0.528,0.522,0.233,22.2,76.9,47.6,57.5,9.7,1.6,15.4,100.0,108.6,115.4,,,8.0,14.0,0.727,4.0,8.0,0.6,5.0,7.0,1.0,3.0,5.0,6.0,6.0,2.0,1.0,4.0,5.0,24.0,8.0,0.852,0.864,1.0,1.0,30.2,44.4,27.0,35.7,3.4,2.4,25.8,32.2,159.0,120.0,MIN,112,0,1,240.0,240.0,46.0,89.0,0.517,8.0,28.0,0.286,19.0,21.0,0.905,9.0,35.0,44.0,22.0,12.0,6.0,15.0,18.0,119.0,,0.606,0.562,0.315,0.236,23.1,77.8,52.4,47.8,11.6,14.0,13.2,100.0,115.4,108.6,,,12.0,20.0,1.0,4.0,10.0,0.5,5.0,5.0,1.0,2.0,7.0,8.0,7.0,5.0,3.0,5.0,5.0,28.0,24.0,1.0,1.0,0.667,0.833,8.9,34.3,21.4,38.6,7.6,10.8,50.0,33.8,186.0,119.0,MEM,119,1,2020,2020-01-07,False
